# This table is a summary of properties of many of the known transiting exoplanets.
#
# name = name of the planet
# RA = right ascension of the system on the sky (in degrees)
# Dec = declination of the system on the sky (in degrees)
# magnitude_J = brightness of the star (in J-band, 1.1-1.3 microns; magnitudes)
# distance = distance to the star, in parsecs
# stellar_mass = mass of the star, in solar masses
# stellar_radius = radius of the star, in solar radii
# stellar_luminosity = luminosity of the star, relative to the Sun
# stellar_temperature = temperature of the star, in K
# planet_mass = mass of planet, in Earth masses
# planet_radius = radius of planet, in Earth radii
# planet_period = period of planet, in days
# planet_semimajor = semimajor axis of planet's orbit, in AU
# planet_heatreceived = the flux of heat received by the planet, in W/m^2 (for comparison, Earth receives 1360 W/m^2 from the Sun)
# transit_depth = the fraction of starlight the planet blocks
#

           name |         RA |        Dec | magnitude_J | distance | stellar_mass | stellar_radius | stellar_luminosity | stellar_temperature | planet_mass |  planet_radius | planet_period | planet_semimajor | planet_heatreceived |     transit_depth
       HATS-15b | 311.091961 |  -19.43751 |      13.261 |    689.0 |         0.87 |           0.92 |     0.603350263428 |              5311.0 |    689.6911 |         12.386 |    1.74748753 |  0.0270809040065 |       1125919.19618 |   0.0152363192627
       HATS-16b |  358.55871 | -30.012999 |      12.652 |    774.0 |         0.97 |           1.24 |      1.49339327839 |              5738.0 |   1039.3041 |         14.572 |      2.686502 |  0.0374806110125 |       1454872.38416 |   0.0116088318993
       HATS-17b | 192.189799 | -47.613693 |      11.082 |    339.0 |         1.13 |           1.09 |      1.24330272721 |              5846.0 |   425.25654 |          8.709 |     16.254611 |   0.130772920954 |       99495.9195469 |  0.00536632724433
       HATS-18b | 173.957397 | -29.156012 |      12.736 |    645.0 |         1.04 |           1.02 |     0.916729269629 |              5600.0 |    629.3034 |         14.986 |     0.8378434 |  0.0175972863763 |       4051480.25574 |   0.0181453220514
        HATS-1b | 175.525336 | -23.354836 |      10.924 |    303.0 |         0.99 |           1.04 |      1.15055591616 |              5870.0 |      589.55 |         14.594 |      3.446459 |  0.0444931124277 |       795401.101884 |   0.0165529564671
       HATS-22b |  174.00972 | -29.543312 |      11.556 |    207.9 |         0.76 |           0.69 |     0.227005915405 |              4803.0 |    870.8542 |         10.682 |     4.7228124 |  0.0503756152727 |       122422.284555 |   0.0201465429235
       HATS-23b | 286.366699 | -50.067352 |      12.636 |    747.0 |         1.12 |            1.2 |               1.44 |              5780.0 |    467.2101 |         20.849 |     2.1605156 |  0.0339278583061 |       1712038.91921 |   0.0253747361004
       HATS-24b | 268.890686 | -61.747311 |      11.678 |    510.0 |         1.21 |           1.17 |       1.9891184279 |              6346.0 |    775.5052 |         16.668 |     1.3484954 |  0.0254082271105 |       4216731.49689 |   0.0170603850046
       HATS-25b | 207.907777 | -23.781174 |      11.788 |    466.0 |         0.99 |           1.11 |      1.17760473385 |              5715.0 |   194.82979 |         14.123 |     4.2986432 |  0.0517720702959 |       601274.119304 |   0.0136082264719
       HATS-26b | 144.926863 |  -28.58559 |      11.839 |    907.0 |          1.3 |           2.04 |      5.06512202678 |              6071.0 |    206.5895 |         19.616 |     3.3023881 |  0.0475269028278 |       3068844.74513 |  0.00777238202079
       HATS-27b |  193.55256 | -46.587715 |      11.831 |    840.0 |         1.42 |           1.74 |      4.66005489086 |              6438.0 |    168.4499 |         16.814 |      4.637038 |  0.0610896757904 |       1708910.91679 |  0.00784941258421
       HATS-28b | 284.399685 |  -49.13847 |      12.522 |    521.0 |         0.93 |           0.92 |     0.692920233464 |              5498.0 |   213.58176 |         13.384 |     3.1810781 |  0.0411989108345 |       558696.313559 |     0.01779056615
       HATS-29b | 285.096424 | -54.893192 |      11.286 |    351.0 |         1.03 |           1.07 |      1.06020155595 |              5670.0 |   207.54299 |         14.022 |     4.6058749 |  0.0545338240032 |       487888.481764 |   0.0144359689024
        HATS-2b | 176.739094 | -22.562992 |      11.906 |    360.0 |         0.88 |            0.9 |     0.541730971602 |              5227.0 |     427.463 |         13.092 |      1.354133 |  0.0230184893935 |        1399245.9527 |   0.0177877305482
       HATS-30b |   5.618693 | -59.942551 |      11.129 |    339.0 |         1.09 |           1.06 |      1.25580815187 |              5943.0 |   224.38798 |         13.171 |     3.1743516 |  0.0434756486945 |        909274.87058 |   0.0129783456551
       HATS-31b | 191.702789 | -24.427364 |      11.912 |    872.0 |         1.27 |           1.87 |      4.19752564343 |              6050.0 |    279.6904 |         18.383 |       3.37796 |  0.0477403470021 |       2520497.36469 |  0.00812349895585
       HATS-32b | 346.075073 | -21.271938 |       13.09 |    839.0 |          1.1 |            1.1 |      1.14438837987 |              5700.0 |    292.4036 |           14.0 |     2.8126548 |   0.040307932538 |       963954.257218 |   0.0136164616961
       HATS-33b | 294.633636 | -55.330105 |      10.659 |    255.0 |         1.06 |           1.02 |     0.955977708661 |              5659.0 |   378.85336 |         13.787 |     2.5495551 |  0.0371392863415 |       948516.062134 |   0.0153579332368
       HATS-34b |   0.774485 | -62.469341 |      12.513 |    532.0 |         0.95 |           0.98 |     0.720891492633 |              5380.0 |   299.07803 |         16.029 |     2.1061607 |  0.0317180833243 |       980663.613221 |   0.0224881782024
       HATS-35b | 296.688263 | -63.565609 |      11.439 |    557.0 |         1.32 |           1.43 |      2.88617671821 |              6300.0 |   388.38826 |          16.41 |     1.8209993 |  0.0318524741008 |       3893145.26602 |   0.0110697714614
        HATS-3b |  312.45744 | -24.428793 |       10.98 |    453.0 |         1.21 |            1.4 |       2.8570192635 |              6351.0 |     340.382 |          15.48 |      3.547851 |  0.0483062763272 |       1675598.94554 |   0.0102773088739
        HATS-4b |  94.112075 | -22.546885 |      12.032 |    420.0 |          1.0 |           0.93 |     0.660380762813 |              5403.0 |     420.471 |         11.433 |      2.516729 |  0.0364571020194 |       679976.899496 |   0.0127042220967
        HATS-5b |  67.222871 | -21.481916 |      11.199 |    257.0 |         0.94 |           0.87 |     0.536711885852 |              5304.0 |      75.323 |         10.223 |      4.763387 |  0.0541311166938 |       250675.143779 |   0.0116067808365
        HATS-6b |  88.146797 | -19.031656 |      12.046 |    148.4 |         0.57 |           0.57 |    0.0559856915246 |              3724.0 |   101.38777 |         11.187 |     3.3252725 |  0.0361808801467 |       58530.5795633 |   0.0323795741337
        HATS-8b | 294.941746 | -25.748318 |      13.098 |    829.0 |         1.06 |           1.09 |      1.10720774981 |              5679.0 |    43.86054 |          9.785 |      3.583893 |    0.04668289155 |       695308.682116 |  0.00677426578177
        HATS-9b | 290.810104 | -20.166317 |      11.885 |    622.0 |         1.03 |            1.5 |      1.67137475354 |              5366.0 |   266.02371 |         11.938 |     1.9153073 |  0.0304123071987 |       2473085.50944 |  0.00532444320273
     HD 149026b | 247.623413 |  38.347309 |       7.118 |    78.86 |         1.34 |           1.54 |      3.05951746482 |              6160.0 |     116.957 |          9.113 |     2.8758911 |   0.043039459946 |       2260389.81958 |  0.00294357337847
      HD 17156b |  42.435364 |  71.753235 |        7.08 |     75.0 |         1.24 |           1.44 |      2.57236724295 |              6100.0 |     1023.37 |          11.43 |      21.21663 |   0.161135560154 |       135585.802732 |  0.00529615935791
     HD 209458b | 330.794891 |  18.884319 |       6.591 |    47.08 |          1.1 |           1.12 |      1.52071528965 |              6065.0 |       235.0 |         14.796 |    3.52474859 |  0.0467896239735 |       950632.887786 |   0.0146705422889
     HD 219134b |  348.32074 |  57.168354 |       3.981 |     6.55 |         0.81 |           0.78 |      0.26576612963 |              4699.0 |        4.46 |          1.602 |      3.092926 |  0.0381939516737 |       249329.964795 | 0.000354592369521
     HD 219134c |  348.32074 |  57.168354 |       3.981 |     6.55 |         0.81 |           0.78 |      0.26576612963 |              4699.0 |        4.36 |          1.511 |       6.76458 |  0.0652512437376 |       85425.2141281 | 0.000315452004164
      HD 80606b |  140.65654 |  50.603722 |       7.702 |     58.0 |         0.97 |           0.98 |     0.873768899826 |              5645.0 |      1252.2 |          10.98 |      111.4357 |   0.448614566874 |       5941.74312638 |   0.0105522748976
      HD 97658b | 168.638184 |  25.710384 |       6.203 |     21.3 |         0.75 |            0.7 |     0.301456910921 |              5119.0 |        7.86 |          2.341 |        9.4909 |  0.0854148713495 |       56548.6569552 | 0.000940156850767
    HIP 116454b | 353.955353 |   0.445516 |       8.604 |     55.2 |         0.78 |           0.72 |     0.311518212847 |              5089.0 |       11.82 |           2.53 |        9.1205 |  0.0911364772788 |       51329.0232123 |   0.0010379337099
        K2-107b | 284.985378 | -22.293402 |      11.564 |      nan |          1.3 |           1.78 |      3.75316708981 |              6030.0 |    266.9772 |         16.141 |       3.31392 |   0.047594795746 |       2267477.55683 |  0.00691217043445
        K2-108b | 123.381875 |  16.419609 |      10.986 |      nan |         1.12 |           1.75 |      2.46367783319 |              5474.0 |        59.4 |           5.28 |       4.73401 |  0.0573005360045 |       1026905.73534 | 0.000765218243325
         K2-27b | 171.515165 |   1.230738 |      11.157 |      nan |         0.87 |           0.89 |     0.538324276119 |              5248.0 |        30.9 |           4.48 |      6.771315 |  0.0668685119588 |       164764.892678 |  0.00212995085216
         K2-29b |  62.670647 |  24.402043 |      10.622 |    185.0 |         0.94 |           0.86 |     0.546130442706 |              5358.0 |    232.0159 |         13.339 |     3.2588321 |  0.0420312966126 |       423072.545013 |   0.0202228895672
         K2-30b |  52.341962 |  22.299405 |      11.632 |    278.0 |          0.9 |           0.84 |       0.5475782488 |              5425.0 |   184.02357 |         11.646 |      4.098503 |    0.04820211185 |       322535.920554 |   0.0161580358392
         K2-31b | 245.440751 | -23.547865 |       9.318 |      nan |         0.91 |           0.78 |     0.423656175962 |              5280.0 |   563.83042 |         11.882 |       1.25785 |  0.0219442932218 |         1204021.879 |   0.0195066844366
         K2-32b | 252.426083 | -19.542821 |      10.404 |      nan |         0.86 |           0.84 |     0.489482392724 |              5275.0 |        16.5 |           5.13 |       8.99213 |  0.0804774915778 |       103431.362138 |  0.00313523230758
         K2-34b |  127.57877 |  22.235908 |      10.528 |    377.0 |         1.28 |           1.53 |      2.96537821479 |              6132.0 |    559.3808 |         15.132 |      2.995607 |  0.0441117960377 |         2085617.411 |  0.00822249032736
         K2-38b | 240.033579 | -23.189288 |       9.911 |      nan |         1.07 |            1.1 |      1.19085513709 |              5757.0 |        12.0 |           1.55 |       4.01593 |  0.0516637206388 |       610592.700701 | 0.000166905863392
         K2-39b | 338.368392 |  -9.022769 |       9.082 |   298.18 |         1.19 |           2.93 |      4.47772398693 |              4912.0 |        39.8 |           5.71 |       4.60497 |  0.0574028453704 |       1859749.76074 | 0.000319249733532
         K2-60b | 338.606184 | -13.731702 |       11.41 |      nan |         0.97 |           1.12 |      1.02843168798 |              5500.0 |   135.39558 |          7.656 |       3.00265 |  0.0405199816524 |       857237.185986 |  0.00392790858543
         K2-95b | 129.362743 |  18.976685 |      13.312 |    172.0 |         0.36 |            0.4 |    0.0208078440211 |              3471.0 |       10.99 |           3.47 |      10.13389 |  0.0465019987748 |        13168.850742 |   0.0063260487532
         K2-99b | 208.773747 |  -5.442466 |      10.024 |    606.0 |          1.6 |            3.1 |      11.0845820777 |              5990.0 |    308.2951 |          14.46 |        18.249 |   0.160013377784 |       592476.009987 |  0.00182897077474
       KELT-10b | 284.548373 | -47.003242 |       9.693 |    183.0 |         1.11 |           1.21 |       1.6418868567 |              5948.0 |   215.80657 |         15.681 |     4.1662739 |  0.0525537688953 |       813578.615634 |   0.0141179076487
       KELT-14b | 108.301485 | -42.409744 |       9.808 |    266.0 |         1.24 |           1.52 |      2.21594990049 |              5720.0 |   408.09372 |         19.537 |     1.7100566 |  0.0300261546009 |       3363756.39951 |   0.0138874383747
       KELT-15b | 117.415037 | -52.120453 |      10.205 |    291.0 |         1.18 |           1.48 |      2.54850476849 |              6003.0 |    289.2253 |         16.175 |      3.329441 |  0.0461113819851 |       1640337.47179 |   0.0100405780289
       KELT-16b | 314.268494 |  31.661034 |      10.928 |   395.26 |         1.21 |           1.36 |      2.50605667901 |              6236.0 |    874.0325 |         15.861 |     0.9689951 |  0.0204273980218 |       8219186.20362 |   0.0114334390559
       KELT-17b | 125.617523 |  13.735319 |       8.745 |    210.0 |         1.64 |           1.65 |       7.5303313838 |              7454.0 |    416.3573 |         17.094 |     3.0801716 |  0.0489526541102 |       4300566.16958 |  0.00902221305399
        KELT-1b |   0.362142 |  39.383808 |       9.682 |    262.0 |         1.32 |           1.46 |      3.44708333165 |              6518.0 |     8654.15 |         12.442 |      1.217514 |  0.0244778826963 |       7873505.15926 |   0.0061047551527
      KELT-2 Ab |  92.663948 |  30.957144 |       7.669 |   124.22 |         1.31 |           1.83 |      4.29510449191 |              6151.0 |     483.717 |         14.415 |     4.1137912 |   0.054977521625 |       1944766.43437 |  0.00521579701723
        KELT-3b | 148.643324 |  40.388069 |       8.963 |    178.0 |         1.28 |           1.47 |      3.06153466678 |              6306.0 |     469.415 |         15.076 |     2.7033904 |  0.0411514787957 |       2474185.86312 |  0.00884160595452
      KELT-4 Ab | 157.062546 |  25.573189 |       9.017 |    210.0 |          1.2 |            1.6 |      3.40232421885 |              6206.0 |   286.68266 |         19.044 |     2.9895932 |  0.0430943323046 |       2507260.25671 |   0.0119088533698
        KELT-7b |  78.295532 |  33.318165 |       7.739 |    129.0 |         1.53 |           1.73 |       5.6964473441 |              6789.0 |    406.8224 |         17.183 |     2.7347749 |  0.0441662033763 |       3996575.15094 |  0.00829276467641
        KELT-8b |  283.30551 |   24.12738 |       9.586 |    236.0 |         1.21 |           1.67 |      2.73905667695 |              5754.0 |   275.55861 |         20.849 |       3.24406 |  0.0458184193928 |       1785602.74509 |    0.013101803573
        KOI-13b | 286.971199 |  46.868362 |       9.466 |      nan |         1.72 |           1.74 |      9.29036728038 |              7650.0 |   2949.4624 |         16.948 |      1.763588 |  0.0364167289841 |       9587271.97412 |  0.00797502368889
       KOI-142b | 291.148088 |  40.669407 |      11.882 |    339.0 |         0.96 |           0.88 |     0.621614089655 |              5471.0 |         8.7 |           3.78 |      10.95416 |   0.101485962126 |       82598.6473784 |  0.00155100009007
        KOI-94d | 297.333057 |  41.891117 |      11.218 |      nan |         1.28 |           1.52 |      3.02337365991 |              6182.0 |       106.0 |          11.27 |     22.342989 |   0.168225630768 |       146208.131433 |  0.00462119424543
    Kepler-101b | 283.255489 |  48.355228 |      12.403 |      nan |         1.17 |           1.56 |      2.24879928022 |              5667.0 |        51.1 |           5.77 |     3.4876812 |  0.0475157423481 |       1363137.57263 |  0.00114999511956
    Kepler-102e | 281.482749 |  47.208031 |       9.984 |      nan |         0.81 |           0.76 |     0.300530088519 |              4909.0 |        8.93 |           2.22 |       16.1457 |   0.116537622844 |       30284.4493627 | 0.000717252931606
    Kepler-105c | 287.887325 |  46.276237 |      11.811 |      nan |         0.96 |           0.89 |      0.81817976034 |              5827.0 |         4.6 |           1.31 |        7.1262 |  0.0714928008913 |       219072.639392 | 0.000182119372677
    Kepler-106c | 300.863971 |  44.337555 |      11.752 |      nan |          1.0 |           1.04 |      1.14117643313 |              5858.0 |       10.44 |            2.5 |       13.5708 |   0.111344865848 |       125972.698905 | 0.000485743397804
     Kepler-10b | 285.679394 |  50.241299 |       9.889 |    173.0 |         0.91 |           1.06 |      1.00927156444 |              5627.0 |     4.60853 |          1.481 |      0.837491 |  0.0171043651893 |       4721262.51465 | 0.000164093717584
     Kepler-10c | 285.679394 |  50.241299 |       9.889 |    173.0 |         0.91 |           1.06 |      1.00927156444 |              5627.0 |        17.2 |           2.35 |     45.294301 |   0.236109248579 |       24776.8488686 | 0.000413159327332
    Kepler-113b | 287.997883 |  50.944332 |      11.886 |      nan |         0.75 |           0.69 |     0.212615087341 |              4725.0 |        11.7 |           1.82 |         4.754 |  0.0502720315214 |       115134.436636 | 0.000584841472849
    Kepler-114c | 294.121421 |  48.349525 |      12.035 |      nan |         0.56 |           0.67 |     0.180865940004 |              4605.0 |         2.8 |            1.6 |         8.041 |  0.0647444600539 |       59049.4144737 | 0.000479384433489
    Kepler-117b | 288.793037 |  48.040234 |      13.324 |   1430.0 |         1.13 |           1.61 |      3.32231541674 |              6150.0 |      29.875 |          8.059 |    18.7959228 |    0.14726578486 |        209653.04827 |  0.00210622191452
    Kepler-117c | 288.793037 |  48.040234 |      13.324 |   1430.0 |         1.13 |           1.61 |      3.32231541674 |              6150.0 |      584.78 |         12.341 |     50.790391 |   0.285846856429 |       55646.5255339 |  0.00493903973627
     Kepler-11d | 297.115123 |  41.909138 |      12.548 |    613.0 |         0.96 |          1.053 |      1.02171938947 |              5663.0 |         7.3 |           3.12 |       22.6845 |   0.153706172184 |       59185.1909463 | 0.000737982414928
     Kepler-11e | 297.115123 |  41.909138 |      12.548 |    613.0 |         0.96 |          1.053 |      1.02171938947 |              5663.0 |         8.0 |           4.19 |       31.9996 |   0.193320155394 |       37414.6249804 |   0.0013309595943
     Kepler-12b | 286.243425 |  50.040382 |      12.406 |    600.0 |         1.17 |           1.48 |      2.45473056986 |              5947.0 |   137.30256 |         19.661 |     4.4379629 |  0.0551891301699 |       1102962.54589 |    0.014834787964
    Kepler-131b | 288.530825 |  40.942304 |      10.418 |      nan |         1.02 |           1.03 |     0.992853044386 |              5685.0 |       16.13 |           2.41 |        16.092 |   0.125566359415 |       86179.1881789 | 0.000460206982156
    Kepler-145b | 291.387762 |  44.529106 |      10.913 |      nan |         1.32 |           1.85 |      4.03269250269 |              6022.0 |        37.1 |           2.65 |        22.951 |   0.173377318595 |       183600.802985 | 0.000172481237214
    Kepler-145c | 291.387762 |  44.529106 |      10.913 |      nan |         1.32 |           1.85 |      4.03269250269 |              6022.0 |        79.4 |           4.32 |        42.882 |    0.26301139313 |       79782.9364917 | 0.000458371497527
     Kepler-14b | 287.708814 |   47.33305 |      11.202 |    980.0 |         1.51 |           2.05 |      6.29736061546 |              6395.0 |     2669.66 |         12.733 |      6.790123 |  0.0782937877671 |       1405943.88637 |  0.00324300280047
